track_name|track_uri|danceability|energy|speechiness|instrumentalness|tempo|acousticness|duration_ms|key|liveness|loudness|mode|time_signature|type|valence
Be Like That - feat. Swae Lee & Khalid|5f1joOtoMeyppIcJGZQvqJ|0.727|0.626|0.0726|2.58e-05|86.97|0.0469|191406|7|0.126|-8.415|1|4|audio_features|0.322
13 Beaches|4mq14Qa6OehdiyZFtHcdCH|0.415|0.402|0.0354|0.0677|144.033|0.556|295569|7|0.198|-9.063|1|4|audio_features|0.237
Lucid Dreams|0X8DcetL926BYiPJYstJTc|0.511|0.566|0.2|0.0|83.903|0.349|239836|6|0.34|-7.23|0|4|audio_features|0.218
TELL ME WHY|27BBfeJZBFlZ60Sgx7iOgL|0.6|0.723|0.158|0.0|149.881|0.109|195268|6|0.167|-4.928|0|4|audio_features|0.463
Kids in Love|2UxfcZJCphbEkfbZ6nLiDx|0.497|0.67|0.0348|1.25e-06|121.826|0.435|262458|0|0.389|-4.509|1|4|audio_features|0.236
Somebody To Love - Remastered 2011|4rDbp1vnvEhieiccprPMdI|0.406|0.698|0.0624|0.0|109.266|0.186|296480|8|0.233|-7.024|1|3|audio_features|0.333
La Haine|2AHJLtc81zIfj9EKcVEzmJ|0.841|0.655|0.0851|9.75e-05|101.976|0.239|164413|5|0.213|-4.654|0|4|audio_features|0.579
No Comprendo|5ezbc8nalmV7JqLQQfHwTV|0.949|0.487|0.0717|0.000344|123.013|0.176|176010|9|0.0959|-8.585|1|4|audio_features|0.313
Everyday|6yL2kTsdVwYnGwPkKGtMd5|0.637|0.733|0.0563|0.0|131.004|0.0149|194840|7|0.162|-4.413|0|4|audio_features|0.431
What That Speed Bout!?|5iZ5wjTTxSIv8Cfrhj6Jla|0.755|0.81|0.235|0.0|101.93|0.125|171165|10|0.382|-4.061|0|4|audio_features|0.297
Musica leggerissima|5vYXOk1umkpp7JhXZm6rDI|0.671|0.805|0.0262|0.0|120.014|0.0122|240850|2|0.144|-4.104|0|4|audio_features|0.661
Rockstar Chainz|0NXeZp31dd0cJ9t8FdKsTg|0.867|0.517|0.307|0.0|143.043|0.0116|181040|2|0.31|-6.914|1|4|audio_features|0.271
What You Been On|7qOzCXU1vO8iATCDgYAUUh|0.746|0.615|0.304|0.0|135.184|0.061|119844|7|0.162|-6.792|0|4|audio_features|0.334
King|1Wh5LO3TWAvaeDrwp4FZgo|0.421|0.154|0.0319|0.00692|99.886|0.102|112800|0|0.207|-12.405|1|4|audio_features|0.0949
AM Remix|05bfbizlM5AX6Mf1RRyMho|0.743|0.655|0.159|0.0|172.031|0.114|261335|6|0.0764|-5.015|0|4|audio_features|0.785
Mit Dir|26FNTVsgF4m31xvDgFfhGW|0.752|0.526|0.335|8.62e-06|195.897|0.159|158049|1|0.0584|-5.863|0|4|audio_features|0.643
Sé Que Te Duele|5vZfgeDfNhlkKeJqjzSAmg|0.682|0.858|0.0708|0.0|94.954|0.245|228147|9|0.104|-4.711|1|4|audio_features|0.753
1999|05mAIVLkIWc2d1UBYZBCp8|0.739|0.742|0.0329|1.39e-06|124.016|0.0227|189000|7|0.229|-4.586|1|4|audio_features|0.659
PTSD|3jT2LKH0RSbQ8jIUNFzXm5|0.883|0.808|0.183|0.0|119.012|0.0317|232065|1|0.207|-3.158|0|4|audio_features|0.805
This Ain't That|07NMFSwppnky8JyIQIxAQZ|0.716|0.68|0.0589|0.0|76.47|0.114|207059|4|0.366|-4.755|0|4|audio_features|0.219
Reborn|2Cbm6GtXnMurwRhvefK7sp|0.729|0.504|0.0321|1.44e-06|110.011|0.401|197001|8|0.121|-6.784|0|4|audio_features|0.305
Wanted You (feat. Lil Uzi Vert)|1Faq8G2y56A8fRv7HsLq25|0.797|0.731|0.0479|0.0|146.93|0.229|228387|9|0.224|-4.443|0|4|audio_features|0.623
difference (interlude)|5itzep0nGnq7hxCfFNsTIR|0.593|0.0668|0.0722|1.31e-05|102.456|0.949|76974|11|0.194|-15.268|0|4|audio_features|0.19
What Do You Mean?|3pzjHKrQSvXGHQ98dx18HI|0.845|0.567|0.0956|0.00142|125.02|0.59|205680|5|0.0811|-8.118|0|4|audio_features|0.793
Pero Ya No|75pQqzwgCjUOSSy5CpmAjy|0.882|0.612|0.118|5.07e-06|147.982|0.0475|160638|4|0.182|-6.103|1|4|audio_features|0.742
200|5b06JZjts6dgyyuY1m7roq|0.84|0.65|0.262|0.0|145.972|0.00924|146987|1|0.201|-6.708|1|4|audio_features|0.527
Me Gusta|5Xhqh4lwJPtMUTsdBztN1a|0.775|0.696|0.0681|0.00184|92.007|0.0559|190570|1|0.157|-5.184|0|4|audio_features|0.775
Fallin' All In You|5I8oEqbk2ZBmQfXCrZbUFb|0.853|0.477|0.0362|0.0|92.03|0.401|235747|8|0.111|-6.697|1|4|audio_features|0.8
I Wanna Dance with Somebody (Who Loves Me)|2tUBqZG2AbRi7Q0BIrVrEj|0.709|0.824|0.0453|0.000307|118.818|0.207|291293|1|0.0888|-8.824|1|4|audio_features|0.867
Checklist (with Calvin Harris) (feat. WizKid)|5xesHO6GLWTrjsKOjAXRmf|0.89|0.624|0.103|5.44e-06|116.056|0.0937|169814|1|0.0903|-3.966|1|4|audio_features|0.762
Jangueo|1bRpSCFv6P2OUhciByeRYR|0.861|0.678|0.0536|2.42e-05|103.994|0.253|259600|8|0.106|-4.157|0|4|audio_features|0.723
NO HALO|694vvR5o19xHPhhJ5QdLN7|0.643|0.573|0.0709|0.00017|165.192|0.41|259747|4|0.0695|-7.034|1|4|audio_features|0.47
Instagram|0U6bQIAh6MCGo1xjbIIx2S|0.765|0.906|0.0965|0.0|96.071|0.125|184558|8|0.423|-2.097|0|4|audio_features|0.95
Shonen|3Z8gDycWX48tv06vVRMQtg|0.76|0.647|0.25|0.0|143.104|0.0919|153566|9|0.122|-7.773|0|4|audio_features|0.303
Already Dead|2quVkyLSVr5wX2QIhnexUt|0.744|0.495|0.0634|0.0|83.51|0.0216|231221|1|0.111|-6.311|1|4|audio_features|0.128
Flaws And Sins|2BSbCCbaSCzkOEZa6N5901|0.709|0.662|0.0766|0.0|150.046|0.00966|218349|8|0.108|-4.55|1|4|audio_features|0.439
Castle on the Hill|6PCUP3dWmTjcTtXY02oFdT|0.461|0.834|0.0989|1.14e-05|135.007|0.0232|261154|2|0.14|-4.868|1|4|audio_features|0.471
I Love You 3000|5DuSzOxHDi1qZycpzIWyhO|0.648|0.382|0.0396|0.0|90.099|0.911|209734|6|0.393|-7.85|1|4|audio_features|0.408
Eminem Speaks|0WSTCrEsC2rsM8zavpfM5I|0.646|0.235|0.582|0.0|128.139|0.936|133251|11|0.271|-19.697|0|4|audio_features|0.624
Birthday|7tt5I7ztXfKzZRqyL2FCYb|0.842|0.593|0.347|0.0|169.963|0.283|227227|0|0.0955|-6.903|0|4|audio_features|0.734
Shivers|50nfwKoDiSYg8zOCREWAm5|0.788|0.859|0.0856|0.0|141.02|0.281|207853|2|0.0424|-2.724|1|4|audio_features|0.822
Whatever You Want|4NbffevAm9frDOlBMDp0hl|0.573|0.742|0.0432|0.0|90.053|0.00475|242813|2|0.339|-3.783|1|4|audio_features|0.263
Infinity|1SOClUWhOi8vHZYMz3GluK|0.671|0.673|0.0444|5.29e-05|121.963|0.148|237720|11|0.304|-6.941|0|4|audio_features|0.494
Hard Times|0w5Bdu51Ka25Pf3hojsKHh|0.695|0.818|0.0334|4.87e-06|119.965|0.00647|182693|5|0.0219|-5.379|0|4|audio_features|0.916
Sweet Creature|13sXuI5RjMHm7dz7O3spYs|0.427|0.262|0.0276|0.0|104.085|0.746|224867|7|0.068|-8.541|1|4|audio_features|0.228
Roadrunner|0BwO44CBPFWxAIO5ZbPf3N|0.795|0.607|0.23|0.19|99.012|0.128|149028|7|0.111|-9.04|1|4|audio_features|0.25
Caroline|5GFDrUTLGJix84sNhjCG0g|0.945|0.394|0.492|0.0|120.058|0.303|209747|10|0.131|-8.571|1|4|audio_features|0.743
worst behavior|6KIKaWKE9wV6mLjho3w61y|0.726|0.667|0.0617|0.0|100.053|0.37|124282|5|0.118|-5.956|0|4|audio_features|0.434
Jonah|3gWzTnziivUYzqXtnvgN8q|0.459|0.431|0.256|0.0|177.3|0.795|195170|9|0.274|-8.375|0|4|audio_features|0.128
Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)|2zjGJ0dChMR0KxBZS15aqo|0.883|0.525|0.0633|0.0|99.978|0.189|174100|2|0.0971|-8.054|0|4|audio_features|0.312
FIND MY WAY|1lGHa2pwYzxQHFBUynhLtO|0.836|0.624|0.184|0.0|103.0|0.187|139890|4|0.138|-6.75|0|4|audio_features|0.7
Never Be the Same|6VpQdig9pdpTSIFItgkJV5|0.643|0.709|0.0733|0.000449|129.961|0.145|227088|0|0.115|-4.343|1|4|audio_features|0.264
Places|6O85MfGECKBqAK2MgSbCaj|0.728|0.858|0.0457|0.000761|122.01|0.264|202746|0|0.158|-3.866|0|4|audio_features|0.638
make up|27356GVuMPFWiJSZCragoM|0.671|0.714|0.21|1.48e-06|105.137|0.0844|140693|7|0.0568|-5.373|1|3|audio_features|0.477
Stunnin' (feat. Harm Franklin)|2JSmxLqt8h7ZpJJkfuLJvK|0.885|0.685|0.0627|0.0|99.954|0.33|144000|11|0.148|-6.429|0|4|audio_features|0.937
Meant to Be (feat. Florida Georgia Line)|4e4fqjx0Izh4svvTef1z7e|0.642|0.772|0.0848|0.0|153.995|0.0476|164205|10|0.0646|-6.61|1|4|audio_features|0.589
Momentary Bliss (feat. slowthai and Slaves)|5zZWKugaE2ZmnZN77HVfUH|0.641|0.807|0.239|2.38e-05|158.071|0.0851|221386|9|0.64|-6.73|1|4|audio_features|0.712
Uber|4oZhBLWGhtIyBckervj3sb|0.867|0.519|0.0455|8.77e-06|120.016|0.211|187253|3|0.298|-5.822|0|4|audio_features|0.379
Por Eso Vine|5qN1G8fSHq4Sv5FRoOkNGu|0.76|0.646|0.433|0.0|188.009|0.233|178534|8|0.0905|-5.048|0|4|audio_features|0.625
OKRA|74ZovzRxHBvCq5yIwe8boh|0.589|0.57|0.361|1.51e-06|136.203|0.0456|151027|1|0.137|-9.54|1|4|audio_features|0.441
Nacht zu kurz|6rc0vqoHYtF1J79fsIo9ia|0.778|0.396|0.343|0.000134|140.89|0.0736|245107|7|0.0958|-10.556|0|4|audio_features|0.233
Save Me|2UwbhMie1EAYuTZ0QXeMwl|0.731|0.204|0.0369|0.0109|142.141|0.307|163202|9|0.0989|-11.314|0|4|audio_features|0.191
Dance Monkey|2N8m6CYs74qQO4mjVcXO30|0.824|0.587|0.0937|0.000105|98.029|0.69|209438|6|0.149|-6.401|0|4|audio_features|0.514
Not In The Mood (feat. Fivio Foreign & Kay Flock)|25GyyK9CyZRiDCsPY51fIT|0.545|0.82|0.275|0.0|141.908|0.0951|150476|8|0.29|-4.489|1|4|audio_features|0.357
Si Supieras|7MRU4vOkywuhZ9kbFiPuiu|0.691|0.894|0.115|0.0|184.019|0.291|241880|9|0.104|-1.681|0|4|audio_features|0.623
Levitating|39LLxExYz6ewLAcYrzQQyP|0.695|0.884|0.0753|0.0|103.014|0.0561|203808|6|0.213|-2.278|0|4|audio_features|0.914
Merry Christmas, Happy Holidays|2il7ZxLzVhPxMHNidnsa3I|0.655|0.942|0.0481|0.0|105.007|0.0999|252907|5|0.878|-3.984|1|4|audio_features|0.764
Enchule|0S9ZVNTNRzLMgb96tmmG1u|0.761|0.668|0.211|0.0|90.043|0.153|185719|0|0.301|-3.319|1|4|audio_features|0.578
Tattoo|7na7Bk98usp84FaOJFPv3d|0.755|0.617|0.182|0.0|193.896|0.0217|202887|9|0.0625|-5.144|1|4|audio_features|0.745
Syphilis|4dOmgE4ULbySxpeGObN8RL|0.782|0.659|0.248|0.0|148.03|0.0696|131761|1|0.168|-3.103|1|4|audio_features|0.336
Time Warp|4WFeJTXNHIS2wURtwlAkhu|0.387|0.665|0.225|0.00167|174.896|0.145|199367|1|0.092|-11.323|0|4|audio_features|0.541
Bande organisée|6YzQOngfcV0W9F8UOTnEEK|0.901|0.939|0.274|0.0|142.948|0.117|356347|6|0.0643|-2.762|1|4|audio_features|0.805
Cry Baby (feat. DaBaby)|4aarlAfLKVCTxUDNgbwhjH|0.957|0.437|0.359|0.0|130.058|0.00402|137984|11|0.219|-7.882|1|4|audio_features|0.616
Intro-Résumé|7kQMPnMzK1bykUxmF4QXbV|0.578|0.597|0.448|0.0|150.176|0.774|148264|0|0.201|-7.935|0|4|audio_features|0.321
Jingle Bell Rock - Daryl's Version|6pVW5LRWgeLaHudxauOTJU|0.666|0.841|0.0312|0.0|128.706|0.613|126360|2|0.113|-3.592|1|4|audio_features|0.84
Lovesick Girls|4Ws314Ylb27BVsvlZOy30C|0.654|0.707|0.0664|0.0|127.97|0.00559|194765|6|0.0873|-5.661|1|4|audio_features|0.448
Plastic Hearts|6qCsKKS7Ol63SJW3LOIX5R|0.551|0.756|0.0652|0.0|175.984|0.0511|205733|2|0.0765|-4.948|1|4|audio_features|0.618
Moon|1xfXXujIlLZAx5wpu46Nyk|0.703|0.646|0.0596|0.0|141.87|0.0104|208590|6|0.191|-6.658|1|4|audio_features|0.64
Small Talk|4NmE2ytXI8S2svTRSmEdpO|0.846|0.631|0.1|0.0|115.999|0.203|161963|5|0.455|-5.547|1|4|audio_features|0.602
She Gon Wink|5oeKHrUHPT4lUKrDRVlWNp|0.753|0.736|0.0865|0.0|140.994|0.102|216214|1|0.189|-6.157|0|4|audio_features|0.272
Dile la Verdad|6qP73DRFGojLuIk1siIhNE|0.886|0.701|0.141|1.16e-05|103.0|0.292|219029|7|0.0574|-3.504|1|4|audio_features|0.823
Quiéreme Mientras Se Pueda|34LI7rwi9H8w2S5KTHnv1M|0.793|0.782|0.0582|0.0|143.86|0.447|191945|4|0.124|-3.945|1|4|audio_features|0.81
Scared of the Dark (feat. XXXTENTACION)|3vWzyGTu6Ovo1GdrcJqH6e|0.443|0.623|0.0718|0.0|79.365|0.0468|233000|0|0.247|-6.717|0|4|audio_features|0.156
GANG! - prod. Strage|1ZCzbEj3F8SqqtKSupWaBo|0.771|0.957|0.16|0.0|125.053|0.0375|162819|1|0.262|-5.162|1|4|audio_features|0.52
Secrets|3DX4Y0egvc0slLcLl31h2p|0.665|0.771|0.0533|9.6e-06|109.948|0.0155|265600|0|0.46|-5.779|1|4|audio_features|0.764
STAR WARS - prod. Young Miles - Crookers x Nic Sarno|2umL0eO9N7iNxDay6i2rVi|0.789|0.767|0.119|0.0|129.961|0.146|208622|0|0.0854|-4.54|1|4|audio_features|0.58
Candy Paint|6VFMGKuYTlaYgbhvILfbc7|0.669|0.686|0.184|0.0|180.046|0.627|229573|4|0.0734|-5.534|1|4|audio_features|0.437
Jingle Bell Rock|1cImYkHOQMFE7AZC9aOk4y|0.741|0.34|0.0446|0.0|119.606|0.614|129893|2|0.0955|-13.421|1|4|audio_features|0.838
Toxic (with Lil Durk)|4blMQHONplzay3YkNIUlcn|0.742|0.52|0.0772|0.0|123.897|0.254|266284|6|0.111|-7.015|1|4|audio_features|0.135
she ready|2jey6aQoRNao7Ou9ftOXFC|0.825|0.718|0.0834|0.0|145.03|0.0572|185987|0|0.104|-3.482|1|4|audio_features|0.689
Big Drip|4qOesAYiMiMFiZrn2wfkl6|0.791|0.537|0.31|0.000284|158.915|0.0413|173785|0|0.129|-6.763|0|4|audio_features|0.433
Lean Wit Me|29tc0GbW0pTSBZSCZF3NWk|0.665|0.651|0.156|0.0|163.935|0.0414|175755|1|0.0896|-5.515|1|4|audio_features|0.237
Radio Ga Ga - Live Aid|0YwBZKT8JE4U5TwmYE9BV9|0.406|0.934|0.0845|0.0|118.823|0.0138|245680|5|0.955|-6.668|1|4|audio_features|0.395
I Always Wanna Die (Sometimes)|3HPpOFmDibEO06Z2q4ZN5u|0.376|0.473|0.0325|0.00162|148.835|0.00527|314663|4|0.123|-5.636|1|4|audio_features|0.0398
Shots Fired|3yhhv0VCmKkAWD9ysDLpTE|0.826|0.655|0.3|0.0|184.057|0.000761|170871|2|0.0841|-4.775|1|4|audio_features|0.45
LOVE AGAIN|2fhePAlCSsJplwkjqMYpVm|0.553|0.441|0.0918|2.57e-06|76.988|0.41|214278|5|0.107|-6.411|1|4|audio_features|0.525
Gucci Gang|43ZyHQITOjhciSUUNPVRHc|0.936|0.523|0.0597|0.0|119.889|0.239|124056|5|0.117|-6.71|1|4|audio_features|0.699
GEH DEIN WEG (feat. Loredana)|3yFmG1luaLjuHWI6BGmwxJ|0.802|0.727|0.121|0.0|148.018|0.0148|184993|5|0.113|-5.48|1|4|audio_features|0.581
200 km/h|2PGA1AsJal6cyMNmKyE56q|0.899|0.67|0.163|1.38e-05|148.065|0.269|163147|11|0.105|-6.455|0|4|audio_features|0.413
Bad Company (feat. BlocBoy JB)|3ZYwSDF9knZI0RVlKR4PHC|0.901|0.529|0.413|0.0|144.941|0.0679|183809|8|0.536|-7.94|1|4|audio_features|0.343
Chasing Pavements|0Z5ok0QLLttAKsujOZYOXf|0.616|0.47|0.0253|0.0|80.03|0.291|210507|5|0.111|-6.092|0|4|audio_features|0.325
Easier|4tNXntkAzQ5A2dfYRYGIIQ|0.505|0.428|0.221|0.0|175.813|0.489|157493|5|0.0977|-5.604|1|4|audio_features|0.618
Who Do You Love|5rAtoPMDrOFN5wLdM6YmRx|0.528|0.778|0.0401|0.0|140.029|0.0377|228215|3|0.212|-6.19|1|4|audio_features|0.482
I Think I'm OKAY (with YUNGBLUD & Travis Barker)|2gTdDMpNxIRFSiu7HutMCg|0.628|0.744|0.0379|0.0|119.921|0.0257|169397|7|0.313|-4.718|1|4|audio_features|0.277
Just You and I|03x2rVJRFUrvwlfxoHd9Mo|0.567|0.696|0.301|0.0|92.061|0.456|174983|9|0.113|-5.416|1|4|audio_features|0.544
Hold Up|0rzNMzZsubFcXSEh7dnem7|0.524|0.397|0.405|0.0|80.744|0.745|221093|0|0.521|-11.936|1|4|audio_features|0.552
Heather|4xqrdfXkTW4T0RauPLv3WA|0.357|0.425|0.0333|0.0|102.078|0.584|198040|5|0.322|-7.301|1|3|audio_features|0.27
Mercy|4TZy1wLyHec06pwgFYDh1a|0.469|0.68|0.117|0.0|147.734|0.137|208733|11|0.11|-4.921|0|4|audio_features|0.374
Lelele|31Zs71Yb7YoPlFx2p1uKRX|0.821|0.689|0.229|0.000137|125.474|0.0543|190341|1|0.0974|-5.02|1|5|audio_features|0.493
Oh My God|2U12JbtnFSYa5Av5wEcEDX|0.696|0.565|0.0605|2.02e-06|156.11|0.652|187728|5|0.121|-7.237|0|4|audio_features|0.599
Thunder|2USlegnFJLrVLpoVfPimKB|0.67|0.896|0.058|3.21e-05|101.216|0.0342|160000|1|0.344|-4.673|1|3|audio_features|0.403
Shotta Flow|4dAMdQ6g4kGmnc1MDHsg77|0.888|0.43|0.588|1.58e-06|120.088|0.0786|160013|9|0.132|-6.728|1|4|audio_features|0.45
2002|2BgEsaKNfHUdlh97KmvFyo|0.697|0.683|0.117|0.0|96.133|0.0372|186987|1|0.137|-2.881|0|4|audio_features|0.603
Un Millón de Primaveras|6j5LtifAnuTjTYvml61yFZ|0.73|0.341|0.0578|0.000181|100.558|0.654|173080|3|0.0926|-8.521|1|3|audio_features|0.822
Φ. THEVIE RADIO|4URf8X1z0ZGaPemh0dKx2M|0.5|0.454|0.126|0.0|130.711|0.122|234528|6|0.266|-11.701|0|4|audio_features|0.279
Motorcycle Patches|4ceMuukXWzAQRYRYXalJMS|0.893|0.662|0.0971|0.0|81.524|0.0171|191410|5|0.105|-5.03|0|4|audio_features|0.446
AYA|4IJEw3fDvS6XF4sDc3bvjK|0.743|0.68|0.103|0.123|180.059|0.113|196583|5|0.183|-4.344|0|4|audio_features|0.694
The Christmas Song (Chestnuts Roasting On An Open Fire)|3eYnKe0LhQA1B5HEkQaRTP|0.533|0.436|0.0289|0.0|103.477|0.45|215160|9|0.102|-9.542|0|3|audio_features|0.169
Plug Walk|1ZAyjvIk9YiD76yYy0TEG6|0.876|0.519|0.143|0.0|94.981|0.202|175230|11|0.108|-6.531|1|4|audio_features|0.158
XXL|0p3euGPg5LgFeQGC7bBFuR|0.798|0.527|0.0447|3.82e-06|114.008|0.227|166173|5|0.108|-7.671|0|4|audio_features|0.548
34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix|3jjBPF4NDMCU51psU8JPpR|0.88|0.662|0.304|0.0|109.988|0.205|182438|0|0.227|-5.766|1|4|audio_features|0.726
Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)|5DoLhdU27owX1NMrKLUbUl|0.863|0.669|0.282|0.0|164.062|0.111|260545|6|0.0569|-5.952|0|4|audio_features|0.947
Rockin' Around The Christmas Tree|5gpImN0eqlucE3a3r121SF|0.578|0.589|0.108|0.0|144.148|0.65|223951|10|0.209|-10.795|1|4|audio_features|0.657
Gassed Up!|15Y949TGjUppdT78h0S49P|0.843|0.56|0.284|6.72e-06|130.032|0.293|225051|6|0.0984|-6.122|1|4|audio_features|0.477
Runnin' Down A Dream|6rdEEYHsLavlklAypD5cre|0.453|0.871|0.0345|0.298|170.011|0.000451|262373|9|0.43|-12.004|1|4|audio_features|0.748
jealousy, jealousy|0MMyJUC3WNnFS1lit5pTjk|0.695|0.575|0.116|0.0|163.929|0.198|173160|10|0.0614|-6.334|0|4|audio_features|0.699
Rent Money|4Zxdw0Hno7YDu0IzvY76Qo|0.694|0.493|0.373|2.04e-06|166.457|0.0331|265366|1|0.431|-8.581|1|4|audio_features|0.313
Love Me Less (feat. Quinn XCII)|2tOOcDDYkh0PSjr6GwPEAJ|0.732|0.856|0.0929|0.0|145.034|0.0828|177670|11|0.323|-2.2|0|4|audio_features|0.771
Mos Definitely|53LkLW4k4w7EOayzvx70O9|0.604|0.872|0.288|0.0|64.331|0.0978|206293|10|0.121|-4.01|0|4|audio_features|0.732
All of Me|3U4isOIWM3VvDubwSI3y7a|0.422|0.264|0.0322|0.0|119.93|0.922|269560|8|0.132|-7.064|1|4|audio_features|0.331
the light is coming (feat. Nicki Minaj)|5iZ4hcpCgFVijq5OOjBTKZ|0.879|0.544|0.151|1.14e-05|99.005|0.0149|228400|6|0.0291|-5.667|0|4|audio_features|0.67
Ransom|1lOe9qE0vR9zwWQAOk6CoO|0.745|0.642|0.287|0.0|179.974|0.0204|131240|7|0.0658|-6.257|0|4|audio_features|0.226
Mannequin Challenge (feat. Juice WRLD)|5TnLXSd4h6G06Fbt2ApOpa|0.857|0.583|0.086|0.0|132.01|0.0899|162400|1|0.204|-7.466|0|4|audio_features|0.443
Bum Bum Tam Tam|4zWO4gvuFtw6EJZC5FFGlr|0.896|0.673|0.139|1.28e-05|131.99|0.346|213989|1|0.206|-3.872|1|4|audio_features|0.714
Two Ghosts|4B1rpPmQXwj78wk6aIGwwU|0.386|0.407|0.0268|1.86e-06|69.387|0.234|229813|6|0.0999|-7.095|0|4|audio_features|0.456
In the Dark|1GO9vCm5Cra5uWGSWQ5mGK|0.425|0.548|0.114|0.0|175.756|0.21|219827|7|0.115|-6.762|1|4|audio_features|0.282
Bad and Boujee (feat. Lil Uzi Vert)|4Km5HrUvYTaSUfiSGPJeQR|0.926|0.666|0.244|0.0|127.079|0.0611|343150|11|0.123|-5.314|1|4|audio_features|0.168
Reminder|37F0uwRSrdzkBiuj0D5UHI|0.706|0.505|0.193|0.0|160.053|0.142|218880|8|0.164|-6.923|1|4|audio_features|0.388
Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix]|5sBplhIrmzA4kQGyIOpmDf|0.832|0.549|0.0602|0.0|140.045|0.168|181496|1|0.11|-8.259|0|4|audio_features|0.384
Shotta Flow 5|1orjH4IkSH9VrWmRCToKV8|0.806|0.749|0.328|0.0|140.032|0.0838|145167|1|0.0621|-5.268|1|4|audio_features|0.77
Anti-Romantic|44tTqUi3xi7E28QLzHVdUA|0.641|0.489|0.11|0.0|142.977|0.0509|215188|0|0.071|-8.668|0|4|audio_features|0.206
Ink Blot|732btJLGu7gYNHHNdzshrG|0.748|0.691|0.082|6.29e-06|144.072|0.036|156293|11|0.614|-6.522|0|4|audio_features|0.356
Baila Conmigo (feat. Kelly Ruiz)|4Clmg1g8n2yBYG13Z1oSdG|0.745|0.972|0.0774|0.465|128.031|0.00903|189818|7|0.297|-3.506|1|4|audio_features|0.556
Thinking out Loud|1Slwb6dOYkBlWal1PGtnNg|0.781|0.445|0.0295|0.0|78.998|0.474|281560|2|0.184|-6.061|1|4|audio_features|0.591
Overnight|3s3VVLE1kB7Xk2AoJKlGmr|0.861|0.745|0.0608|1.87e-05|150.002|0.00138|217560|1|0.141|-6.77|1|4|audio_features|0.889
F*****g Fans|3RkNXZvOSMMElmmXztDc94|0.783|0.416|0.135|0.0|87.073|0.213|245131|4|0.103|-9.84|0|4|audio_features|0.165
ON GOD (feat. Young Thug)|572BChNcXOIvtfn2TGmTKc|0.797|0.722|0.0601|0.0|145.99|0.0925|250272|5|0.112|-6.23|0|4|audio_features|0.338
Bad At Love|1H38sYlpu36Qoibsb9lMG4|0.669|0.75|0.0346|0.0|118.251|0.0624|181279|0|0.088|-3.55|1|4|audio_features|0.549
Jogo do Amor|3MxbRHE1u74SoMNR9iURIZ|0.758|0.52|0.0866|0.0|154.06|0.212|144039|1|0.071|-6.405|1|4|audio_features|0.857
Bang!|5FQPpxOXsvkMN6v18gtpwY|0.74|0.517|0.0506|0.0|139.917|0.0183|170858|1|0.0558|-6.233|0|4|audio_features|0.698
Fun Tonight - Pabllo Vittar Remix|70FhY7hwautR5xB1qnHzVn|0.642|0.915|0.0367|0.0|131.969|0.00693|140968|11|0.0751|-3.323|1|4|audio_features|0.843
Castle|6P2ffRHZZ8CdH3GfWq71Ci|0.657|0.826|0.293|0.000554|85.064|0.0228|254760|7|0.0967|-4.544|1|4|audio_features|0.26
Want You Back|2vHfabj6nFebekTYODqntl|0.618|0.867|0.0439|1.03e-06|98.03|0.00699|173082|0|0.202|-4.915|1|4|audio_features|0.579
Jerry Sprunger (with T-Pain)|6JsHgIkMYHcbNtKfsal2Mg|0.76|0.746|0.227|0.0|100.011|0.137|233546|0|0.0905|-5.331|0|4|audio_features|0.449
POP/STARS|5sbooPcNgIE22DwO0VNGUJ|0.566|0.769|0.0872|0.0|170.036|0.0183|191100|7|0.108|-4.342|1|4|audio_features|0.385
Krvn|4a1WLOoydq7u011UG9jjC9|0.966|0.582|0.0837|1.92e-05|115.05|0.138|171880|8|0.112|-6.225|1|4|audio_features|0.186
Birth Of The Cruel|7I6p0xNYahHpUUXj785URX|0.432|0.953|0.0821|0.138|148.189|0.000147|275839|11|0.129|-4.469|0|4|audio_features|0.481
Swing|4DbhxwlkhTbCTqlZptxmI6|0.729|0.616|0.249|0.0|106.486|0.458|155058|8|0.082|-6.422|1|4|audio_features|0.532
Good In Bed|6uAFJ75WDAoAPyCWJAtvks|0.68|0.701|0.0917|0.000191|94.06|0.138|218754|5|0.168|-5.001|1|4|audio_features|0.649
A-O-K|1sx0XsWUusUoPstbvokZjP|0.731|0.626|0.0805|0.0|82.488|0.125|173640|11|0.183|-6.919|1|4|audio_features|0.862
Trivia 起 : Just Dance|0usLRFLmYXYahKNgXxsuJc|0.723|0.906|0.279|0.0|125.019|0.0907|225221|1|0.0771|-4.778|0|4|audio_features|0.398
Free Smoke|05KOgYg8PGeJyyWBPi5ja8|0.736|0.491|0.439|0.0|141.979|0.0681|218674|10|0.571|-6.892|0|4|audio_features|0.203
Dream|0bZFa5DZcx9HWx25m2Nd19|0.492|0.672|0.0366|0.000212|140.027|0.539|214751|2|0.116|-6.779|1|4|audio_features|0.229
